33,8,4,2,2
1,0,0,0,0
21,5,2,1,1
34,7,6,7,5
429,95,48,23,14
125,29,10,4,5
335,72,37,15,12
106,22,10,9,6
97,23,17,3,3
93,19,11,3,5
198,28,28,10,8
62,16,8,3,3
78,26,8,8,13
27,10,7,4,5
13,8,5,1,0
69,29,15,7,1
28,13,7,7,0
32,15,9,7,0
19,10,5,4,3
27,13,8,2,2
42,14,3,2,3
32,6,4,3,2
33,6,3,1,1
25,6,1,1,1
175,55,12,10,7
59,33,9,7,8
48,24,8,4,5
0,0,1,0,0
234,55,20,15,7
12,8,2,2,1
46,8,4,2,5
434,103,29,19,14
374,76,20,16,11
51,19,6,5,6
58,28,7,6,14
29,20,8,3,3
76,40,16,10,8
73,35,8,2,8
46,18,9,2,6
30,18,3,2,7
53,27,5,6,8
83,20,10,5,9
94,27,18,10,7
278,100,37,25,17
150,51,18,12,23
59,24,9,4,5
101,29,12,4,13
60,21,7,3,8
50,16,9,4,6
71,17,6,5,6
81,12,6,2,4
320,52,18,10,14
137,31,12,10,10
226,38,15,3,13
682,199,62,34,31
758,207,56,35,27
670,159,67,36,25
378,69,21,10,9
648,142,52,21,27
22,11,2,1,0
22,6,1,2,0
12,3,2,1,0
33,13,3,1,0
10,4,0,1,1
11,3,0,1,0
72,20,7,9,4
148,49,19,11,5
52,21,5,3,6
89,30,15,14,4
97,23,12,10,7
53,19,5,6,3
35,8,4,5,4
37,14,5,3,5
20,2,1,0,1
13,5,3,1,1
25,6,6,5,3
34,4,2,5,1
545,159,52,23,24
66,32,1,5,13
193,100,26,20,19
50,9,3,2,6
8,1,2,1,1
32,15,8,5,3
244,93,41,23,19
132,70,23,9,9
104,35,11,8,8
55,18,10,1,3
65,26,12,12,8
51,13,7,5,1
997,394,146,86,100
200,69,23,18,18
80,29,13,12,7
79,37,11,14,5
232,108,35,32,40
58,22,3,3,6
160,84,39,28,14
90,38,17,12,9
190,40,23,10,16
164,31,21,8,16
123,37,16,5,10
58,33,15,4,6
137,44,11,17,12
93,28,8,12,4
108,37,12,14,5
44,19,4,2,5
97,32,16,10,8
91,29,9,6,11
92,43,14,11,13
36,24,7,4,3
42,25,5,5,4
17,11,0,2,4
57,25,6,10,2
30,3,5,2,1
11,1,1,2,1
22,5,3,4,0
42,18,12,12,5
29,12,5,6,2
24,10,1,2,2
41,13,10,2,2
31,6,6,2,2
22,6,5,0,5
157,82,16,25,26
550,231,79,56,64
8,3,1,1,1
9,3,1,1,1
95,38,13,11,7
29,11,3,0,2
164,66,23,16,16
96,40,12,10,5
96,34,15,3,4
403,103,37,20,23
81,20,9,1,5
559,236,90,39,61
449,195,72,58,45
37,10,10,5,3
51,11,7,5,8
47,14,10,2,6
47,14,6,8,8
87,15,3,5,2
46,18,8,6,1
30,19,10,7,5
41,17,10,5,4
28,12,6,5,3
33,19,6,4,6
48,19,8,5,7
28,8,5,1,6
87,23,12,4,8
82,42,15,16,10
7,2,1,0,0
203,78,35,25,39
171,80,27,23,11
179,68,41,16,18
113,40,29,10,11
196,63,32,15,19
103,47,13,4,13
84,17,5,8,5
35,18,5,3,5
43,14,8,2,3
27,16,5,7,5
61,23,3,5,5
168,56,35,16,24
51,17,9,6,7
154,44,13,24,24
126,54,16,22,21
10,1,4,1,0
29,4,1,3,2
151,68,25,13,11
207,81,26,19,15
131,60,18,17,14
52,16,9,2,3
22,11,3,3,3
30,8,5,3,2
22,7,1,2,1
30,12,5,3,2
40,17,9,5,5
36,12,5,5,5
26,8,5,4,1
33,11,3,6,5
32,13,5,4,3
39,13,5,5,3
62,22,7,6,10
60,19,5,5,11
63,28,9,10,14
62,29,8,9,11
35,15,3,5,8
31,10,2,3,6
35,15,3,9,5
33,15,5,3,6
107,45,15,10,9
97,36,16,6,11
37,18,7,5,1
42,21,10,2,4
114,50,25,11,7
71,26,10,3,3
82,35,18,6,7
73,44,13,4,4
14,4,3,4,2
53,15,10,7,5
36,10,10,4,5
15,4,2,1,0
24,7,7,2,1
67,29,14,10,8
29,13,3,1,2
39,10,4,4,3
34,8,5,3,1
85,50,19,16,14
142,63,20,14,11
101,33,23,11,8
390,110,53,20,21
277,101,50,20,16
383,131,52,22,17
276,94,46,29,16
337,102,50,20,22
288,109,42,28,31
391,143,46,35,33
21,7,7,2,2
194,71,30,22,20
228,88,45,24,23
95,59,21,10,11
138,65,26,18,15
103,38,15,8,6
60,30,7,7,6
69,26,13,9,7
118,33,18,11,12
260,107,26,23,10
197,63,20,11,10
218,77,17,12,9
109,50,16,7,3
76,39,12,2,4
90,30,22,7,7
102,32,11,10,5
45,17,6,8,3
78,23,13,11,5
278,105,53,34,10
254,104,57,36,2
168,55,36,24,5
122,23,14,8,1
67,22,8,4,3
31,22,9,11,6
28,18,12,7,14
63,48,24,10,11
166,80,52,18,24
58,38,11,6,5
59,39,16,8,2
76,30,16,6,9
37,8,11,2,0
41,11,9,2,0
52,18,13,5,3
87,29,16,9,1
76,28,11,9,2
208,83,40,18,21
123,70,28,15,4
75,28,12,6,2
36,8,6,3,1
48,11,7,4,1
81,36,20,5,3
94,31,21,4,4
100,45,17,9,10
62,41,19,3,6
55,31,15,7,6
129,57,22,14,19
60,34,13,11,17
162,78,31,18,18
44,20,14,4,3
66,26,16,11,2
97,41,23,9,3
20,12,4,3,2
74,28,5,4,4
100,39,14,10,12
41,17,7,3,2
251,86,33,10,17
227,110,31,35,24
16,3,1,4,1
184,80,50,18,14
209,89,40,17,21
280,128,51,37,25
123,44,26,18,20
117,50,24,13,17
395,121,51,39,29
296,81,42,23,13
112,33,13,17,11
209,51,22,18,7
79,13,11,10,7
521,110,46,29,14
436,116,36,31,17
182,38,21,11,10
211,88,38,25,10
270,112,52,23,13
108,50,22,19,9
87,44,24,15,12
106,45,12,10,9
160,64,15,14,13
17,11,4,3,3
58,28,19,12,14
19,12,2,4,5
10,3,4,3,4
21,11,6,3,4
16,13,1,1,1
100,47,18,13,12
127,58,26,13,13
160,69,27,13,15
19,4,9,2,2
96,41,19,9,2
75,13,9,4,7
55,22,8,9,0
233,87,46,21,12
83,17,9,7,6
128,47,22,13,14
18,9,5,4,2
11,3,3,2,1
389,79,26,19,16
39,17,9,1,3
254,52,23,14,6
432,101,40,23,18
235,47,17,7,12
77,13,5,2,5
127,60,21,11,13
523,178,62,47,33
325,73,19,14,23
122,47,12,12,14
82,42,18,13,12
150,31,17,7,6
74,19,2,6,3
99,34,11,8,8
79,20,8,2,4
91,35,9,9,4
88,27,6,4,3
110,19,5,4,2
80,21,5,4,3
75,17,6,3,2
66,17,3,4,2
72,16,7,4,4
63,15,2,3,0
58,14,4,3,1
55,17,3,3,2
42,12,2,4,1
44,18,2,4,2
58,9,3,2,1
23,4,6,2,0
20,3,1,1,2
67,26,16,3,1
165,53,27,6,13
64,19,6,3,4
200,70,31,20,19
132,67,15,13,12
178,75,25,21,13
53,28,11,4,2
62,38,15,9,6
423,158,55,39,44
365,118,44,27,30
493,170,61,32,45
27,10,7,0,5
35,10,5,1,2
26,8,4,2,3
28,6,4,1,1
108,38,16,6,6
53,11,6,2,3
37,17,5,7,3
30,7,4,4,2
64,15,9,8,3
14,13,6,3,3
65,21,3,5,6
59,21,9,9,3
150,41,9,7,9
96,29,13,7,10
93,33,13,11,5
60,18,7,8,5
133,44,20,9,9
60,15,7,3,2
76,14,9,5,2
23,5,2,0,4
683,261,87,80,48
151,58,23,9,8
412,144,43,40,35
151,47,16,19,10
244,52,18,9,5
613,118,37,23,17
651,148,52,26,22
449,112,33,13,14
265,62,22,10,8
360,66,24,17,10
66,18,9,9,4
81,24,9,12,1
85,29,17,9,4
163,112,44,20,4
48,19,13,5,4
89,39,16,9,2
113,42,16,14,5
103,44,19,10,5
115,49,27,12,9
59,28,11,6,3
97,33,13,5,7
57,16,6,9,3
87,34,13,9,9
74,41,17,8,10
190,57,35,25,19
156,44,22,19,16
107,30,12,15,10
214,65,33,25,20
228,115,39,26,13
220,106,33,21,11
139,63,25,21,7
180,66,18,14,23
116,31,13,2,6
136,32,20,2,6
140,35,11,4,8
62,18,7,1,5
80,19,7,2,6
89,18,9,4,10
155,99,40,22,20
41,12,5,2,6
15,2,1,2,4
40,26,8,7,6
49,28,7,3,7
1,1,0,0,0
2,0,0,0,1
269,104,37,30,26
108,54,21,10,15
118,65,25,13,14
1,0,0,0,2
32,15,5,1,2
213,72,22,12,15
120,37,9,6,5
104,29,6,8,3
68,22,7,0,3
107,41,7,4,2
223,111,46,38,33
23,6,4,4,5
64,19,12,12,5
104,29,8,4,7
90,23,5,6,8
86,40,16,12,7
40,17,7,4,6
19,5,3,4,1
139,67,23,13,27
30,12,7,3,2
16,7,8,4,2
30,7,0,5,4
72,36,10,2,11
132,72,36,15,11
67,36,17,6,4
88,39,13,4,13
188,60,20,12,11
113,65,16,8,13
43,21,5,2,8
125,36,11,8,9
40,23,4,7,6
79,38,7,4,11
78,53,9,12,13
14,6,6,3,6
6,12,3,3,1
239,93,33,19,37
80,30,7,6,2
17,8,2,1,0
65,25,8,6,7
24,14,4,3,9
102,39,21,10,7
77,35,18,5,6
40,11,2,3,0
65,29,21,5,7
77,40,22,8,7
65,22,5,3,1
76,22,6,6,4
85,47,21,20,7
97,18,4,3,4
83,49,17,9,6
93,19,6,4,4
27,9,5,2,3
45,13,5,2,2
73,36,13,8,15
6,1,2,1,3
16,13,5,6,3
11,6,2,2,4
18,11,6,2,4
10,10,3,1,2
2,2,2,0,1
58,23,3,6,9
5,0,0,0,1
59,23,9,9,6
49,10,3,5,2
3,1,0,0,0
181,62,33,9,14
312,109,47,30,20
95,19,9,3,10
73,36,15,8,4
72,28,15,15,9
138,52,30,23,10
108,44,18,19,11
83,30,14,14,5
72,22,7,10,4
193,51,26,12,14
149,38,20,14,16
167,48,18,9,7
224,65,24,17,12
74,21,9,5,3
78,23,1,11,8
154,82,22,19,20
75,13,11,2,7
68,15,9,2,7
73,39,12,13,12
87,38,19,13,23
13,1,2,2,4
33,13,6,4,5
62,26,8,5,12
85,24,5,4,12
50,23,4,4,6
15,10,3,2,8
27,12,1,2,4
52,24,8,3,8
391,116,51,24,12
302,105,53,23,19
285,118,49,20,16
7,2,0,0,2
11,3,2,0,3
12,2,0,1,2
5,2,0,0,3
9,2,0,0,2
7,3,0,1,2
7,2,0,0,3
9,2,0,0,3
5,3,0,0,3
7,2,0,0,4
6,2,0,1,2
3,3,2,0,0
4,5,3,0,0
5,4,3,0,1
8,8,4,0,0
5,3,3,0,0
7,6,2,1,0
4,4,4,0,0
8,3,2,0,0
3,6,2,0,0
3,3,2,0,0
4,3,2,0,0
88,26,14,12,9
71,24,7,1,5
140,32,13,7,5
39,14,7,2,4
73,20,8,4,5
144,49,25,14,13
160,42,12,4,8
104,43,13,9,5
168,58,33,12,13
160,54,20,16,12
220,108,25,17,18
58,20,10,5,3
26,4,2,0,0
135,51,27,12,16
42,12,7,4,4
74,63,31,16,16
323,130,44,36,32
188,79,30,16,11
293,118,63,29,8
429,170,50,45,19
46,19,6,9,2
56,26,4,2,3
57,22,5,6,5
74,39,8,6,9
80,19,11,10,14
108,49,18,10,9
117,44,18,10,9
107,49,20,11,8
112,47,20,11,8
110,46,19,12,7
96,42,17,9,8
51,10,8,10,9
41,18,6,6,5
40,18,9,5,4
72,55,11,11,15
90,52,14,6,24
69,36,10,7,7
44,23,9,8,4
5,5,1,2,0
90,27,14,10,6
65,24,14,9,1
44,9,5,4,2
52,20,9,6,5
34,15,10,4,6
37,9,2,2,2
21,4,6,0,4
79,23,17,12,10
75,49,19,18,11
63,20,9,5,7
173,81,30,20,11
147,51,32,18,7
80,27,14,7,4
104,32,10,8,7
27,13,9,7,4
68,36,24,7,5
68,14,5,1,3
75,16,11,1,1
61,32,7,6,0
37,23,11,11,5
75,42,27,21,2
212,83,35,26,13
306,101,44,34,11
39,21,8,11,4
16,7,2,4,0
60,25,8,10,8
90,35,26,14,13
117,40,19,10,15
76,42,15,7,0
486,206,79,64,52
516,185,71,54,49
143,57,22,11,14
124,47,15,14,11
159,86,22,24,11
108,61,17,12,11
350,135,43,34,10
75,30,14,6,7
75,41,5,8,16
254,117,55,35,58
174,61,22,16,11
139,50,20,17,9
126,28,17,9,4
82,16,8,4,2
103,28,13,15,3
100,23,8,6,7
82,18,7,3,6
75,18,8,8,4
109,47,17,16,9
174,82,26,21,10
130,70,17,18,12
42,21,3,6,4
85,37,11,8,6
204,62,37,19,11
109,19,10,3,1
65,19,5,4,3
91,28,17,12,6
3,0,0,1,0
224,63,22,14,15
165,78,39,21,15
82,37,10,9,6
141,59,20,14,7
170,74,20,25,7
613,157,58,39,26
124,26,8,2,3
142,26,10,3,6
204,66,17,6,8
127,45,8,1,5
314,83,32,11,8
137,30,14,10,2
136,38,20,8,6
98,30,5,5,7
36,12,0,2,3
95,18,10,4,2
129,33,12,5,3
95,15,15,5,1
88,32,11,6,6
65,35,7,7,8
35,14,3,3,6
55,22,5,5,2
118,51,21,13,0
101,53,15,10,3
91,43,17,12,1
11,6,0,0,0
9,5,2,1,2
9,8,0,4,0
11,6,0,3,0
14,11,0,2,1
30,26,8,6,2
11,9,3,3,0
14,3,1,5,0
12,4,0,6,3
8,1,0,1,0
30,8,7,1,0
37,11,4,4,0
17,6,2,2,0
76,27,4,7,2
98,31,4,5,0
107,24,3,3,3
130,40,13,6,1
43,14,1,1,1
57,19,5,1,0
111,37,12,6,4
6,4,4,2,0
11,4,1,2,0
3,1,2,0,0
8,7,5,2,1
20,7,3,4,4
22,9,8,6,3
11,7,4,2,1
7,6,4,0,2
12,5,4,4,2
11,4,5,1,2
16,7,8,2,1
12,3,7,2,2
39,23,20,6,4
117,21,19,4,8
105,30,21,9,11
83,24,15,4,7
131,40,27,12,11
76,26,15,3,10
68,22,12,5,3
16,13,4,5,1
17,15,3,3,3
20,14,3,4,3
26,11,6,1,0
21,9,6,4,1
46,27,4,9,5
12,2,4,2,2
56,16,9,9,3
52,13,6,3,2
42,19,8,4,5
77,23,16,10,7
22,5,1,2,2
18,10,3,1,1
9,6,0,6,1
11,6,2,2,1
38,11,6,4,1
28,6,1,1,0
51,20,1,7,1
138,56,23,18,14
159,92,39,10,9
120,54,25,13,1
61,30,13,2,1
135,50,29,8,6
69,19,19,8,1
146,79,32,11,5
123,55,25,7,3
581,178,58,21,4
43,22,11,5,0
20,4,8,4,1
28,10,6,4,1
30,21,1,3,2
88,33,11,3,3
64,35,16,9,2
95,58,22,16,9
72,38,7,7,2
74,32,7,8,3
29,26,10,4,5
81,25,8,4,1
33,8,4,6,4
130,56,27,7,2
103,62,17,11,3
83,31,17,10,3
176,92,44,16,6
29,7,4,3,1
26,11,6,6,1
31,15,6,8,1
219,80,32,15,8
137,66,18,11,5
140,50,11,13,7
88,21,8,7,1
128,36,8,9,3
28,12,3,0,0
26,8,5,2,0
26,6,6,2,0
9,6,2,1,0
23,10,3,3,0
144,50,14,14,3
63,30,13,6,5
52,25,11,4,0
57,28,7,3,1
54,30,10,4,1
44,17,3,5,0
15,6,2,1,0
10,5,0,1,0
167,66,22,13,10
105,45,17,10,8
76,36,7,9,4
81,47,18,15,4
79,42,27,16,3
59,23,16,9,3
85,34,12,8,5
78,28,14,8,6
24,3,4,3,3
27,4,6,3,2
25,13,3,1,2
11,6,1,1,1
53,14,7,4,2
17,5,0,1,1
26,4,1,4,0
11,5,1,1,0
17,12,5,1,1
7,3,2,0,0
144,55,17,16,6
82,39,16,12,2
145,36,20,12,4
177,42,20,8,8
159,53,19,8,5
15,3,1,0,0
32,6,0,1,1
13,6,0,1,0
90,35,15,6,6
45,21,6,3,3
149,40,20,14,5
60,36,4,6,7
142,28,12,6,3
92,33,15,12,1
157,18,10,2,2
147,30,15,7,3
31,16,9,4,1
31,21,11,5,0
95,25,15,4,3
82,26,14,7,5
47,21,5,6,1
138,44,20,17,6
119,35,18,19,7
105,33,18,18,10
161,36,13,10,3
151,71,20,19,4
213,71,28,7,10
174,59,21,11,6
146,47,18,7,6
226,82,35,11,7
163,61,26,10,9
169,65,25,9,5
99,42,30,10,8
113,48,33,18,8
29,16,5,5,2
25,6,2,5,2
28,6,0,2,0
41,19,5,2,2
194,45,16,9,3
41,9,4,3,2
113,50,14,15,7
20,6,2,4,0
43,12,7,6,3
45,11,8,11,0
181,55,30,19,3
68,28,11,7,0
121,34,14,7,4
165,61,20,7,4
195,72,36,16,5
73,26,24,12,8
82,45,26,15,9
159,44,25,10,5
125,34,19,6,2
242,83,42,13,6
531,115,45,24,11
337,86,34,12,8
538,122,58,33,10
571,135,39,30,7
790,196,64,34,14
327,62,12,19,7
243,63,24,16,3
654,148,55,27,11
471,120,48,27,5
472,89,35,13,6
769,160,58,30,12
98,45,19,6,1
75,30,9,6,0
101,31,14,7,1
67,34,11,11,2
61,25,7,5,0
104,57,27,14,1
21,12,5,2,1
46,16,13,8,3
22,6,4,1,0
32,11,5,2,2
44,23,9,2,1
64,25,17,7,1
36,21,5,3,1
36,21,9,4,0
38,12,6,2,1
45,16,5,3,1
49,13,4,5,1
66,10,5,3,3
54,12,10,2,1
119,56,27,12,5
139,55,17,13,9
171,44,21,14,7
144,49,24,14,12
102,27,15,8,7
133,65,20,13,4
65,25,8,1,0
200,61,24,7,4
125,30,13,2,0
165,46,17,13,3
101,35,13,9,5
316,111,43,22,6
198,58,21,15,3
134,38,11,12,1
247,90,29,20,3
83,14,6,1,1
442,207,37,31,10
157,70,31,15,4
47,13,5,1,3
60,18,5,3,3
68,21,9,4,1
75,31,12,6,4
24,11,5,5,2
157,64,24,28,11
78,39,9,12,6
188,77,30,25,10
256,114,31,22,8
168,65,23,9,2
157,73,24,14,2
175,83,27,10,2
45,34,11,4,0
41,20,13,5,0
42,30,5,2,0
74,33,13,3,2
36,23,9,9,1
21,11,2,0,1
53,30,8,6,1
55,27,13,6,1
184,66,25,6,4
87,28,11,6,3
66,16,9,2,1
70,18,10,4,2
140,39,17,9,4
432,136,46,25,16
83,30,11,6,2
103,34,14,10,3
92,35,13,8,1
83,29,13,7,3
96,25,13,6,2
120,33,13,6,2
102,25,13,4,2
123,25,11,4,3
277,104,46,37,11
175,56,37,27,7
214,75,35,36,10
185,67,29,32,11
79,38,15,7,3
636,249,71,46,22
69,32,16,5,2
427,135,42,36,9
488,171,51,49,9
121,43,6,20,3
4,2,0,0,0
4,5,0,0,0
6,3,0,0,0
124,51,19,10,7
327,122,42,32,6
209,67,23,13,5
203,58,25,23,6
123,52,27,9,3
163,79,34,7,1
123,46,18,10,1
231,83,42,11,4
70,25,7,4,0
51,16,4,3,2
73,13,6,2,2
49,13,5,3,1
183,86,45,23,0
216,98,42,23,2
185,79,32,25,0
360,150,44,33,18
292,138,46,39,13
148,78,32,16,8
26,7,3,3,0
20,5,2,3,0
36,10,6,3,1
24,4,2,4,1
170,72,28,15,4
144,69,14,14,2
125,55,17,12,1
48,22,10,5,1
152,83,20,21,5
124,67,18,19,4
57,27,10,6,1
48,20,8,4,3
48,6,4,5,2
42,9,7,1,1
63,15,10,2,1
35,9,13,1,0
66,32,12,11,3
62,23,6,7,1
106,30,13,5,3
263,83,28,21,1
403,121,47,27,4
97,24,8,8,1
93,29,13,5,2
56,8,5,2,0
74,35,11,7,0
144,74,30,8,1
145,64,33,12,1
161,67,36,13,1
92,44,21,8,0
135,76,36,13,1
143,79,37,12,0
473,152,75,36,4
299,100,38,31,5
52,30,5,4,0
45,14,4,4,1
47,26,4,0,0
70,29,8,5,0
74,37,16,6,0
82,38,15,10,0
146,61,19,11,1
105,59,14,6,1
49,33,11,5,0
65,34,11,3,0
85,38,10,7,0
54,35,10,6,0
46,28,5,8,1
82,22,8,9,1
56,19,6,8,0
64,36,15,3,0
51,18,9,5,1
92,34,20,10,0
27,13,7,3,1
59,18,10,8,1
47,10,5,4,1
100,45,14,5,0
87,36,9,6,0
134,54,14,10,0
99,37,8,9,0
39,22,5,5,0
41,23,10,8,1
113,51,30,13,1
71,27,19,6,1
102,46,24,13,0
101,36,26,12,0
93,49,19,14,1
32,23,8,3,0
126,43,11,10,1
66,16,7,6,1
42,14,6,7,1
40,9,4,2,1
81,18,7,3,3
90,27,13,5,1
32,18,6,4,0
64,21,5,4,1
73,30,10,5,1
41,11,3,4,0
22,12,3,3,1
9,6,1,2,0
30,10,4,2,1
49,10,4,7,2
34,10,0,1,0
37,14,6,4,1
30,13,2,0,0
12,4,2,0,0
17,3,2,0,0
32,20,5,4,0
30,21,4,7,0
14,9,3,3,0
15,7,4,1,0
15,8,5,3,0
28,14,6,3,0
57,24,15,8,0
25,6,2,2,0
121,39,9,6,0
60,22,12,12,2
22,2,2,0,0
18,1,1,0,0
14,1,2,0,0
42,24,3,3,0
46,15,6,3,2
43,25,11,2,1
68,42,18,8,0
21,17,4,3,0
46,32,7,7,0
58,38,8,7,0
66,15,10,8,1
244,92,40,22,1
2,3,0,0,0
0,3,0,0,0
2,8,0,0,0
32,30,8,5,4
59,21,13,3,0
2,0,0,1,0
2,0,0,2,0
1,1,0,1,0
1,0,0,0,0
31,9,4,2,0
58,15,7,1,0
40,5,5,0,0
33,12,8,0,0
31,3,1,0,0
29,4,2,1,0
23,4,2,1,0
15,9,5,1,0
10,6,3,0,0
29,10,3,1,0
39,37,9,11,0
32,7,2,3,0
5,1,0,1,0
2,3,0,1,0
5,3,6,1,0
10,7,3,1,0
3,2,0,0,0
6,3,0,2,0
35,16,4,8,0
42,19,11,3,0
14,10,2,1,0
17,12,2,0,0
30,9,3,2,0
19,6,3,0,0
17,6,3,0,0
14,2,2,0,0
7,0,0,1,0
9,1,0,0,0
25,12,3,1,0
122,39,11,6,0
21,5,3,1,0
26,6,2,2,0
35,23,6,5,0
12,8,6,0,0
42,27,9,2,0
42,21,4,1,0
22,14,3,3,0
80,49,10,4,0
53,25,9,9,0
40,17,14,6,0
14,8,2,2,0
202,103,43,16,0
111,51,15,2,0
13,9,1,1,0
10,8,3,1,0
124,43,9,3,0
74,17,2,0,0
62,29,5,2,0
51,29,12,1,0
53,25,9,2,0
47,26,11,4,0
191,78,43,24,1
103,57,27,15,1
63,32,11,5,0
94,36,4,3,0
73,28,6,4,0
74,32,11,1,0
38,14,4,1,0
64,29,7,1,0
44,22,15,7,0
27,6,11,6,0
28,18,11,5,0
31,9,15,7,0
31,10,13,6,0
22,8,9,4,0
22,16,8,5,0
18,10,9,5,0
